Row No.,Sale Date,Sale Type,Digital,Customer ID,ZipCode,Shipping Method,Product,Variant,Quantity,Price,Product Price
3430,27/04/2023,,Online - Website,536,207855,Standard Delivery,Truffle oil,100,1,7.9,7.9
3431,27/04/2023,,Online - Website,536,207855,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3432,28/04/2023,,Online - Website,364,570224,Standard Delivery,Nobile Marasca bottle,750,8,18.9,151.2
3433,28/04/2023,,Online - Website,364,570224,Standard Delivery,Truffle oil,250,1,12.9,12.9
3434,28/04/2023,,Online - Website,364,570224,Standard Delivery,Chili oil,100,1,5.9,5.9
3435,28/04/2023,,Online - Website,364,570224,Standard Delivery,Spaghetti,500,1,5.9,5.9
3436,28/04/2023,,Online - Website,364,570224,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3437,28/04/2023,,Online - Website,537,550412,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
3438,28/04/2023,,Online - Website,537,550412,Standard Delivery,Gentile,1000,1,22.9,22.9
3439,28/04/2023,,Online - Website,537,550412,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3440,28/04/2023,,Online - Website,537,550412,Standard Delivery,Spaghetti,500,1,5.9,5.9
3441,28/04/2023,,Online - Website,537,550412,Standard Delivery,Lemon oil,100,1,5.9,5.9
3442,28/04/2023,,Online - Website,520,229658,Standard Delivery,Nobile,5000,1,109,109
3443,28/04/2023,,Online - Website,520,229658,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3444,28/04/2023,,Online - Website,520,229658,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3445,28/04/2023,,Online - Website,520,229658,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3446,28/04/2023,,Online - Website,462,286763,Standard Delivery,Nobile,5000,1,109,109
3447,28/04/2023,,Online - Website,462,286763,Standard Delivery,Datterino,400,2,6.5,13
3448,28/04/2023,,Online - Website,462,286763,Standard Delivery,Datterino,400,4,6.5,26
3449,28/04/2023,,Online - Website,462,286763,Standard Delivery,Datterino,400,1,6.5,6.5
3450,28/04/2023,,Online - Website,462,286763,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3451,28/04/2023,,Online - Website,462,286763,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3452,28/04/2023,,Online - Website,538,419728,Standard Delivery,Nobile Marasca bottle,750,15,18.9,283.5
3453,28/04/2023,,Online - Website,538,419728,Standard Delivery,Nobile Fiorentina bottle,750,5,19.9,99.5
3454,05/05/2023,,Online - Website,500,249020,Standard Delivery,Nobile,5000,2,109,218
3455,05/05/2023,,Online - Website,500,249020,Standard Delivery,Carpaccio Summer Truffle Slices,80,2,32.9,65.8
3456,05/05/2023,,Online - Website,500,249020,Standard Delivery,Linguine,500,2,5.9,11.8
3457,08/05/2023,,Online - Website,323,259959,Standard Delivery,Nobile,5000,1,109,109
3458,08/05/2023,,Online - Website,323,259959,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3459,08/05/2023,,Online - Website,323,259959,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3460,08/05/2023,,Online - Website,539,439945,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
3461,08/05/2023,,Online - Website,539,439945,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3462,08/05/2023,,Online - Website,540,531984,Standard Delivery,Spaghetti,500,1,5.9,5.9
3463,08/05/2023,,Online - Website,540,531984,Standard Delivery,Elicoidali,500,1,5.9,5.9
3464,08/05/2023,,Online - Website,540,531984,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3465,08/05/2023,,Online - Website,540,531984,Standard Delivery,Carpaccio Summer Truffle Slices,80,2,32.9,65.8
3466,08/05/2023,,Online - Website,540,531984,Standard Delivery,Truffle oil,100,1,7.9,7.9
3467,11/05/2023,,Online - Website,541,249444,Standard Delivery,Nobile,5000,1,109,109
3468,11/05/2023,,Online - Website,541,249444,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3469,11/05/2023,,Online - Website,541,249444,Standard Delivery,Spaghetti,500,1,5.9,5.9
3470,13/05/2023,,Online - Website,31,249444,Standard Delivery,Nobile,5000,1,109,109
3471,13/05/2023,,Online - Website,31,249444,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3472,13/05/2023,,Online - Website,31,249444,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3473,15/05/2023,,Online - Website,497,428722,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3474,15/05/2023,,Online - Website,407,486350,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3475,22/05/2023,,Online - Website,492,761348,Standard Delivery,Organic Bio/Olio,500,4,16.9,67.6
3476,22/05/2023,,Online - Website,492,761348,Standard Delivery,Novello,500,12,26.9,322.8
3477,22/05/2023,,Online - Website,492,761348,Standard Delivery,Truffle oil,250,1,12.9,12.9
3478,22/05/2023,,Online - Website,542,460181,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3479,23/05/2023,,Online - Website,543,249715,Standard Delivery,Nobile Marasca bottle,750,4,18.9,75.6
3480,23/05/2023,,Online - Website,543,249715,Standard Delivery,Organic Bio/Olio,500,4,16.9,67.6
3481,23/05/2023,,Online - Website,544,98414,Standard Delivery,Nobile,5000,1,109,109
3482,23/05/2023,,Online - Website,544,98414,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3483,23/05/2023,,Online - Website,544,98414,Standard Delivery,Truffle oil,100,1,7.9,7.9
3484,23/05/2023,,Online - Website,544,98414,Standard Delivery,Linguine,500,1,5.9,5.9
3485,23/05/2023,,Online - Website,545,448873,Standard Delivery,Nobile,5000,1,109,109
3486,23/05/2023,,Online - Website,545,448873,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
3487,23/05/2023,,Online - Website,545,448873,Standard Delivery,Truffle oil,100,1,7.9,7.9
3488,23/05/2023,,Online - Website,545,448873,Standard Delivery,Linguine,500,1,5.9,5.9
3489,23/05/2023,,Online - Website,546,120379,Standard Delivery,Novello,500,12,26.9,322.8
3490,23/05/2023,,Online - Website,546,120379,Standard Delivery,Nobile Marasca bottle,750,2,18.9,37.8
3491,23/05/2023,,Online - Website,546,120379,Standard Delivery,Nobile,250,1,7.9,7.9
3492,23/05/2023,,Online - Website,546,120379,Standard Delivery,Linguine,500,1,5.9,5.9
3493,23/05/2023,,Online - Website,48,510429,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3494,23/05/2023,,Online - Website,48,510429,Standard Delivery,Puttanesca,250,2,8.9,17.8
3495,23/05/2023,,Online - Website,48,510429,Standard Delivery,Datterino,400,1,6.5,6.5
3496,23/05/2023,,Online - Website,48,510429,Standard Delivery,Paccheri,500,1,6.9,6.9
3497,23/05/2023,,Online - Website,48,510429,Standard Delivery,Linguine,500,1,5.9,5.9
3498,24/05/2023,,Online - Website,5,328498,Standard Delivery,Nobile,5000,1,109,109
3499,24/05/2023,,Online - Website,5,328498,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
3500,24/05/2023,,Online - Website,5,328498,Standard Delivery,Linguine,500,1,5.9,5.9
3501,24/05/2023,,Online - Website,5,328498,Standard Delivery,Elicoidali,500,1,5.9,5.9
3502,24/05/2023,,Online - Website,5,328498,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3503,24/05/2023,,Online - Website,5,328498,Standard Delivery,Paccheri,500,1,6.9,6.9
3504,24/05/2023,,Online - Website,5,328498,Standard Delivery,Truffle oil,100,1,7.9,7.9
3505,24/05/2023,,Online - Website,5,328498,Standard Delivery,Datterino,400,1,6.5,6.5
3506,29/05/2023,,Online - Website,496,787066,Standard Delivery,Nobile,5000,4,109,436
3507,29/05/2023,,Online - Website,496,787066,Standard Delivery,Paccheri,500,1,6.9,6.9
3508,29/05/2023,,Online - Website,496,787066,Standard Delivery,Linguine,500,1,5.9,5.9
3509,29/05/2023,,Online - Website,496,787066,Standard Delivery,Elicoidali,500,1,5.9,5.9
3510,29/05/2023,,Online - Website,496,787066,Standard Delivery,Datterino,400,1,6.5,6.5
3511,29/05/2023,,Online - Website,496,787066,Standard Delivery,Datterino,400,1,6.5,6.5
3512,29/05/2023,,Online - Website,496,787066,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3513,07/06/2023,,Online - Website,547,289895,Standard Delivery,Nobile,5000,1,109,109
3514,07/06/2023,,Online - Website,547,289895,Standard Delivery,Spaghetti,500,1,5.9,5.9
3515,07/06/2023,,Online - Website,547,289895,Standard Delivery,Chili oil,250,1,11.9,11.9
3516,12/06/2023,,Online - Website,127,267951,Standard Delivery,Nobile,5000,1,109,109
3517,12/06/2023,,Online - Website,127,267951,Standard Delivery,Datterino,400,1,6.5,6.5
3518,12/06/2023,,Online - Website,127,267951,Standard Delivery,Chili oil,250,1,11.9,11.9
3519,12/06/2023,,Online - Website,127,267951,Standard Delivery,Linguine,500,1,5.9,5.9
3520,12/06/2023,,Online - Website,336,159027,Standard Delivery,Paccheri,500,1,6.9,6.9
3521,12/06/2023,,Online - Website,336,159027,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3522,12/06/2023,,Online - Website,336,159027,Standard Delivery,Novello,500,2,26.9,53.8
3523,12/06/2023,,Online - Website,336,159027,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3524,12/06/2023,,Online - Website,336,159027,Standard Delivery,Linguine,500,1,5.9,5.9
3525,12/06/2023,,Online - Website,336,159027,Standard Delivery,Penne,500,1,5.9,5.9
3526,12/06/2023,,Online - Website,336,159027,Standard Delivery,Truffle oil,100,1,7.9,7.9
3527,12/06/2023,,Online - Website,548,298190,Standard Delivery,Truffle oil,250,2,12.9,25.8
3528,12/06/2023,,Online - Website,548,298190,Standard Delivery,Chili oil,100,1,5.9,5.9
3529,12/06/2023,,Online - Website,548,298190,Standard Delivery,Novello,500,2,26.9,53.8
3530,12/06/2023,,Online - Website,548,298190,Standard Delivery,Linguine,500,1,5.9,5.9
3531,12/06/2023,,Online - Website,548,298190,Standard Delivery,Penne,500,1,5.9,5.9
3532,12/06/2023,,Online - Website,115,267519,Standard Delivery,Nobile,5000,1,109,109
3533,12/06/2023,,Online - Website,115,267519,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3534,12/06/2023,,Online - Website,115,267519,Standard Delivery,Datterino,400,1,6.5,6.5
3535,12/06/2023,,Online - Website,115,267519,Standard Delivery,Chili oil,250,1,11.9,11.9
3536,12/06/2023,,Online - Website,115,267519,Standard Delivery,Linguine,500,1,5.9,5.9
3537,13/06/2023,,Online - Website,488,536179,Standard Delivery,Garlic and Rosemary oil,250,5,11.9,59.5
3538,13/06/2023,,Online - Website,488,536179,Standard Delivery,Chili oil,250,2,11.9,23.8
3539,15/06/2023,,Online - Website,549,570224,Standard Delivery,Novello,500,2,26.9,53.8
3540,15/06/2023,,Online - Website,549,570224,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3541,15/06/2023,,Online - Website,549,570224,Standard Delivery,Linguine,500,1,5.9,5.9
3542,15/06/2023,,Online - Website,549,570224,Standard Delivery,Penne,500,1,5.9,5.9
3543,15/06/2023,,Online - Website,549,570224,Standard Delivery,Truffle oil,100,1,7.9,7.9
3544,15/06/2023,,Online - Website,488,536179,Standard Delivery,Garlic and Rosemary oil,100,3,5.9,17.7
3545,15/06/2023,,Online - Website,488,536179,Standard Delivery,Chili oil,250,1,11.9,11.9
3546,19/06/2023,,Online - Website,550,650624,Standard Delivery,Elicoidali,500,2,5.9,11.8
3547,19/06/2023,,Online - Website,550,650624,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3548,19/06/2023,,Online - Website,550,650624,Standard Delivery,Novello,500,2,26.9,53.8
3549,19/06/2023,,Online - Website,550,650624,Standard Delivery,Nobile,5000,1,109,109
3550,19/06/2023,,Online - Website,550,650624,Standard Delivery,Truffle oil,100,1,7.9,7.9
3551,19/06/2023,,Online - Website,550,650624,Standard Delivery,Datterino,400,1,6.5,6.5
3552,19/06/2023,,Online - Website,550,650624,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3553,19/06/2023,,Online - Website,551,98417,Standard Delivery,Nobile,5000,1,109,109
3554,19/06/2023,,Online - Website,551,98417,Standard Delivery,Datterino,400,1,6.5,6.5
3555,19/06/2023,,Online - Website,551,98417,Standard Delivery,Chili oil,250,1,11.9,11.9
3556,19/06/2023,,Online - Website,551,98417,Standard Delivery,Spaghetti,500,1,5.9,5.9
3557,20/06/2023,,Online - Website,524,486350,Standard Delivery,Truffle oil,250,12,12.9,154.8
3558,20/06/2023,,Online - Website,2,534077,Standard Delivery,Datterino,400,3,6.5,19.5
3559,20/06/2023,,Online - Website,2,534077,Standard Delivery,Datterino,400,3,6.5,19.5
3560,20/06/2023,,Online - Website,2,534077,Standard Delivery,Penne,500,3,5.9,17.7
3561,20/06/2023,,Online - Website,2,534077,Standard Delivery,Gnocchi sardi,500,2,5.9,11.8
3562,20/06/2023,,Online - Website,2,534077,Standard Delivery,Linguine,500,2,5.9,11.8
3563,20/06/2023,,Online - Website,2,534077,Standard Delivery,Carpaccio Summer Truffle Slices,80,3,32.9,98.7
3564,26/06/2023,,Online - Website,552,545119,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3565,26/06/2023,,Online - Website,552,545119,Standard Delivery,Paccheri,500,1,6.9,6.9
3566,26/06/2023,,Online - Website,552,545119,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3567,26/06/2023,,Online - Website,552,545119,Standard Delivery,Novello,500,2,26.9,53.8
3568,26/06/2023,,Online - Website,552,545119,Standard Delivery,Truffle oil,100,1,7.9,7.9
3569,26/06/2023,,Online - Website,552,545119,Standard Delivery,Datterino,400,1,6.5,6.5
3570,26/06/2023,,Online - Website,552,545119,Standard Delivery,Spaghetti,500,1,5.9,5.9
3571,26/06/2023,,Online - Website,552,545119,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3572,04/07/2023,,Online - Website,247,597595,Standard Delivery,Gentile,1000,2,22.9,45.8
3573,04/07/2023,,Online - Website,247,597595,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3574,04/07/2023,,Online - Website,247,597595,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3575,04/07/2023,,Online - Website,247,597595,Standard Delivery,Chili oil,250,1,11.9,11.9
3576,04/07/2023,,Online - Website,247,597595,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3577,04/07/2023,,Online - Website,520,229658,Standard Delivery,Nobile,5000,1,109,109
3578,04/07/2023,,Online - Website,520,229658,Standard Delivery,Datterino,400,1,6.5,6.5
3579,04/07/2023,,Online - Website,520,229658,Standard Delivery,Chili oil,250,1,11.9,11.9
3580,04/07/2023,,Online - Website,520,229658,Standard Delivery,Spaghetti,500,1,5.9,5.9
3581,12/07/2023,,Online - Website,553,520137,Standard Delivery,Paccheri,500,1,6.9,6.9
3582,12/07/2023,,Online - Website,553,520137,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3583,12/07/2023,,Online - Website,553,520137,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
3584,12/07/2023,,Online - Website,553,520137,Standard Delivery,Basil oil,100,1,5.9,5.9
3585,12/07/2023,,Online - Website,553,520137,Standard Delivery,Truffle oil,100,1,7.9,7.9
3586,12/07/2023,,Online - Website,553,520137,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3587,12/07/2023,,Online - Website,553,520137,Standard Delivery,Datterino,400,1,6.5,6.5
3588,12/07/2023,,Online - Website,554,640933,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
3589,12/07/2023,,Online - Website,554,640933,Standard Delivery,Datterino,400,1,6.5,6.5
3590,12/07/2023,,Online - Website,554,640933,Standard Delivery,Spaghetti,500,1,5.9,5.9
3591,12/07/2023,,Online - Website,457,436928,Standard Delivery,Gentile,1000,3,22.9,68.7
3592,12/07/2023,,Online - Website,457,436928,Standard Delivery,Datterino,400,1,6.5,6.5
3593,12/07/2023,,Online - Website,457,436928,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3594,12/07/2023,,Online - Website,555,150128,Standard Delivery,Lemon oil,100,1,5.9,5.9
3595,13/07/2023,,Online - Website,414,275964,Standard Delivery,Nobile Fiorentina bottle,750,3,19.9,59.7
3596,13/07/2023,,Online - Website,414,275964,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3597,13/07/2023,,Online - Website,414,275964,Standard Delivery,Datterino,400,1,6.5,6.5
3598,21/07/2023,,Online - Website,316,824106,Standard Delivery,Nobile,5000,1,109,109
3599,21/07/2023,,Online - Website,316,824106,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3600,21/07/2023,,Online - Website,316,824106,Standard Delivery,Tartufata Sauce (truffle sauce) ,500,1,18.9,18.9
3601,21/07/2023,,Online - Website,316,824106,Standard Delivery,Novello,500,2,26.9,53.8
3602,21/07/2023,,Online - Website,316,824106,Standard Delivery,Linguine,500,1,5.9,5.9
3603,21/07/2023,,Online - Website,316,824106,Standard Delivery,Datterino,400,1,6.5,6.5
3604,21/07/2023,,Online - Website,316,824106,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3605,21/07/2023,,Online - Website,556,398432,Standard Delivery,Paccheri,500,1,6.9,6.9
3606,21/07/2023,,Online - Website,556,398432,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
3607,21/07/2023,,Online - Website,556,398432,Standard Delivery,Ceramic Jar (Bio/olio),250,1,29.9,29.9
3608,21/07/2023,,Online - Website,556,398432,Standard Delivery,Novello,500,2,26.9,53.8
3609,21/07/2023,,Online - Website,556,398432,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3610,21/07/2023,,Online - Website,556,398432,Standard Delivery,Linguine,500,1,5.9,5.9
3611,21/07/2023,,Online - Website,556,398432,Standard Delivery,Spaghetti,500,1,5.9,5.9
3612,21/07/2023,,Online - Website,556,398432,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3613,21/07/2023,,Online - Website,556,398432,Standard Delivery,Truffle oil,100,1,7.9,7.9
3614,21/07/2023,,Online - Website,556,398432,Standard Delivery,Datterino,400,1,6.5,6.5
3615,21/07/2023,,Online - Website,556,398432,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3616,21/07/2023,,Online - Website,521,239949,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
3617,21/07/2023,,Online - Website,521,239949,Standard Delivery,Gentile,1000,1,22.9,22.9
3618,21/07/2023,,Online - Website,521,239949,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3619,21/07/2023,,Online - Website,521,239949,Standard Delivery,Datterino,400,1,6.5,6.5
3620,21/07/2023,,Online - Website,465,486350,Standard Delivery,Truffle oil,250,12,12.9,154.8
3621,21/07/2023,,Online - Website,465,486350,Standard Delivery,Tartufata Sauce (truffle sauce) ,500,1,18.9,18.9
3622,24/07/2023,,Online - Website,556,398432,Standard Delivery,Gift box 3x100 ml,2021,1,19.9,19.9
3623,24/07/2023,,Online - Website,556,398433,Standard Delivery,Modena IGP Balsamic Vinegar,250,1,17.9,17.9
3624,24/07/2023,,Online - Website,556,398434,Standard Delivery,Ceramic Jar (Bio/olio),250,1,29.9,29.9
3625,24/07/2023,,Online - Website,556,398435,Standard Delivery,Linguine,500,1,5.9,5.9
3626,24/07/2023,,Online - Website,556,398436,Standard Delivery,Spaghetti,500,1,5.9,5.9
3627,24/07/2023,,Online - Website,556,398437,Standard Delivery,Elicoidali,500,1,5.9,5.9
3628,24/07/2023,,Online - Website,556,398438,Standard Delivery,Puttanesca,250,1,8.9,8.9
3629,24/07/2023,,Online - Website,556,398439,Standard Delivery,Gentile,1000,1,22.9,22.9
3630,24/07/2023,,Online - Website,556,398440,Standard Delivery,Paccheri,500,1,6.9,6.9
3631,24/07/2023,,Online - Website,556,398441,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3632,24/07/2023,,Online - Website,556,398442,Standard Delivery,Truffle oil,100,1,7.9,7.9
3633,24/07/2023,,Online - Website,556,398443,Standard Delivery,Datterino,400,1,6.5,6.5
3634,24/07/2023,,Online - Website,556,398444,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3635,24/07/2023,,Online - Website,557,589662,Standard Delivery,Nobile,5000,1,109,109
3636,24/07/2023,,Online - Website,557,589662,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
3637,24/07/2023,,Online - Website,557,589662,Standard Delivery,Chili oil,250,1,11.9,11.9
3638,24/07/2023,,Online - Website,557,589662,Standard Delivery,Tortiglioni,500,1,5.9,5.9
3639,24/07/2023,,Online - Website,557,589662,Standard Delivery,Datterino,400,1,6.5,6.5
3640,24/07/2023,,Online - Website,105,286763,Standard Delivery,Nobile,5000,1,109,109
